1478 R L72 C38 H350 #ff65b9
1479 R L73 C31 H349 #ff67bb
1480 R L73 C34 H358 #ff6da8
1481 S L73 C17 H357 #fb74aa
1482 P L74 C22 H350 #ff71bc
1483 R L74 C27 H350 #ff74bc
1484 R L75 C33 H349 #ff7ac1
1485 S L76 C12 H356 #ec8eb2
1486 R L77 C30 H354 #ff84ba
1487 S L77 C8 H348 #daa0bd
1488 P L77 C19 H351 #ff85c1
1489 R L78 C25 H353 #ff8fc1
1490 R L79 C27 H345 #ff8ed0
1491 P L79 C15 H356 #ff94be
1492 R L81 C18 H357 #ff9dc0
1493 R L82 C19 H349 #ffa3d1
1494 P L82 C13 H348 #ffa4d3
1495 S L82 C7 H355 #ebb3c7
1496 R L82 C22 H352 #ffa6cd
1497 P L84 C11 H360 #ffafc8
1498 R L86 C16 H347 #ffbbde
1499 R L89 C10 H360 #ffcbd9
